764953.810365,4.42097366751
1684066.55837,14.9739145213
1248269.85241,7.18612526587
1619896.85461,16.0834341294
782008.497785,7.07363396302
1044348.18919,12.6423927655
1039362.96424,23.0394705762
1695785.75312,29.7388848105
1527565.56709,10.8428823546
774111.827705,41.2705922844
1237834.30892,7.48514254312
1105602.85884,22.1168369679
1112367.92118,43.1177248101
1342089.68191,7.51457081378
1097753.45108,9.20964046163
1117132.45865,17.7036002107
1080539.24818,8.34906173015
1095847.41689,7.26250566281
784466.520225,20.8094760767
1187701.18107,18.8978376981
1155908.69549,16.5839647124
981933.03863,17.8778848531
1399674.55973,28.339629889
888523.250492,14.6665148522
1198956.51524,4.89304731364
761016.140185,2.42832164279
959150.270027,38.3839853573
1425805.82604,10.7115599265
1599872.74975,6.62529167403
1093655.09537,36.3754319494
979802.707304,43.150581396
792303.346422,6.41159617345
1344574.71428,8.51386042111
1264633.04112,15.8246484713
1393287.53394,15.3332733191
918433.098934,45.3980778159
798880.142404,40.8318625299
1067041.69268,15.462977159
1291727.26593,8.78150025088
1474335.05599,9.84190949573
1081542.41734,21.9396424432
984742.268413,9.713631251
1168280.84812,47.6017860786
1850280.85561,2.99503865584
1141582.33107,13.1946577216
1084207.65197,8.12108053143
1356311.09592,11.627513657
1268551.81067,19.1817835091
1010780.48657,14.7733372494
1474142.95721,16.3312302858
