0.00754900296093,1.09804387805e-11
0.000168905796703,1.51334500487e-12
0.000214150366085,0.00739604033724
0.000391401077961,0.00985728461451
0.00997936863907,3.16809911638e-11
0.00756380772889,0.00985728460785
0.0100631059523,2.13828954543e-13
0.000151913451758,0.00739604033413
0.0075296603371,7.87925280576e-13
0.000188686328506,2.28705943073e-14
0.0100578456682,0.0098572850572
0.000138755517115,5.12379028095e-12
0.0100829396889,0.00985728460792
0.012459500699,0.00739604034034
0.00754171244825,1.03222985715e-11
0.000168442906558,1.35447209004e-14
0.000185852404333,0.00739604034703
0.000159427754129,0.00739604033413
0.000181988140771,8.78519479386e-13
0.000261202943775,3.72479824762e-13
0.000209395026117,0.00985728461933
0.000201022561251,1.97175609173e-13
0.0125127477299,8.25894908019e-13
0.00757412992127,3.52575746376e-11
0.000137370400776,0.00739604034035
0.000206644999144,1.38216061929e-08
0.000328800967153,2.65421140622e-09
0.00761006048398,6.87315826475e-09
0.000158079196789,1.76525460915e-13
0.000185588369039,0.00739604033549
0.000145292439263,0.0123160725193
0.000194800315318,4.0443204341e-12
0.000214366978734,2.66286992456e-12
0.000139978369844,6.2172489379e-14
0.000201249246705,3.20521387209e-13
0.0100448684099,3.20521387209e-13
0.000142428300475,0.00739604034109
0.00754540464197,7.86859810642e-09
0.0125281588382,9.10433950452e-11
0.000184862817428,0.0147724077234
0.000164926227343,1.18538512339e-12
0.000157507687105,7.48623385505e-13
0.000258849790391,0.00985728460798
0.000167739602942,1.41686286037e-08
0.000180430823409,1.79856129989e-14
0.00762153685138,1.40998324127e-14
0.000384440972096,9.81104086861e-13
0.000249440065832,0.00985728464323
0.0149359765153,1.58595359068e-12
0.00024053261473,0.00739604069222
